0.006424, 0.515152, -0.511158, -0.704708, 0.612904, -0.511158, -0.704708, 0.612904
0.179872, 0.333334, -0.40605, -0.248024, 0.279114, -0.40605, -0.248024, 0.279114
0.267666, 0.636364, -0.280502, -0.314238, 0.242716, -0.280502, -0.314238, 0.242716
0.29122, 0.60606, -0.18059, -0.249464, 0.19816, -0.18059, -0.249464, 0.19816
0.310492, 0.636364, -0.192018, -0.261364, 0.183308, -0.192018, -0.261364, 0.183308
0.17773, 0.575758, -0.438874, -0.291134, 0.334088, -0.438874, -0.291134, 0.334088
0.250536, 0.575758, -0.303922, -0.237366, 0.273672, -0.303922, -0.237366, 0.273672
0.460386, 0.636364, -0.103536, -0.208486, 0.12389, -0.103536, -0.208486, 0.12389
0.186296, 0.575758, -0.348904, -0.237366, 0.273672, -0.348904, -0.237366, 0.273672
0.282656, 0.636364, -0.280502, -0.208486, 0.12389, -0.280502, -0.208486, 0.12389
0.368308, 0.545454, -0.202516, -0.170846, 0.106774, -0.202516, -0.170846, 0.106774
0.329764, 0.575758, 0.010974, -0.12984, -0.028386, 0.010974, -0.12984, -0.028386
0.25696, 0.545454, -0.202516, -0.604604, 0.533236, -0.202516, -0.604604, 0.533236
0.158458, 0.575758, -0.348904, -0.398658, 0.454906, -0.348904, -0.398658, 0.454906
0.087794, 0.545454, -0.429346, -0.441948, 0.472318, -0.429346, -0.441948, 0.472318
0, 0.575758, -0.483858, -0.559952, 0.57573, -0.483858, -0.559952, 0.57573
0.203426, 0.545454, -0.429346, -0.387724, 0.472318, -0.429346, -0.387724, 0.472318
0.278372, 0.575758, -0.348904, -0.559952, 0.515322, -0.348904, -0.559952, 0.515322
0.171306, 0.575758, -0.483858, -0.452428, 0.515322, -0.483858, -0.452428, 0.515322
0.164882, 0.545454, -0.383978, -0.441948, 0.533236, -0.383978, -0.441948, 0.533236
0.122056, 0.575758, -0.393892, -0.398658, 0.394496, -0.393892, -0.398658, 0.394496
0.284796, 0.575758, -0.12398, -0.183604, 0.03203, -0.12398, -0.183604, 0.03203
0.334048, 0.545454, -0.111786, -0.387724, 0.350464, -0.111786, -0.387724, 0.350464
0.276232, 0.545454, -0.157148, -0.441948, 0.22862, -0.157148, -0.441948, 0.22862
0.27409, 0.575758, -0.348904, -0.344896, 0.334088, -0.348904, -0.344896, 0.334088
0.27409, 0.575758, -0.348904, -0.398658, 0.394496, -0.348904, -0.398658, 0.394496
0.102784, 0.575758, -0.438874, -0.559952, 0.57573, -0.438874, -0.559952, 0.57573
0.167024, 0.60606, -0.269806, -0.302778, 0.317978, -0.269806, -0.302778, 0.317978
0.280514, 0.60606, -0.403634, -0.302778, 0.317978, -0.403634, -0.302778, 0.317978
0.074946, 0.60606, -0.359026, -0.3561, 0.317978, -0.359026, -0.3561, 0.317978
0.334048, 0.60606, -0.269806, -0.142828, 0.138254, -0.269806, -0.142828, 0.138254
0.295504, 0.60606, -0.492856, 0.070436, 0.138254, -0.492856, 0.070436, 0.138254
0.139186, 0.60606, -0.403634, -0.19615, 0.377884, -0.403634, -0.19615, 0.377884
0.299786, 0.515152, -0.465406, 0.00618, 0.182796, -0.465406, 0.00618, 0.182796
0.252676, 0.60606, -0.225198, -0.19615, 0.19816, -0.225198, -0.19615, 0.19816
0.14561, 0.60606, -0.448248, -0.249464, 0.317978, -0.448248, -0.249464, 0.317978
0.40257, 0.60606, -0.403634, -0.089514, 0.138254, -0.403634, -0.089514, 0.138254
0.182012, 0.60606, -0.492856, -0.409414, 0.497702, -0.492856, -0.409414, 0.497702
0.19486, 0.60606, -0.359026, -0.249464, 0.377884, -0.359026, -0.249464, 0.377884
0.203426, 0.60606, -0.359026, -0.302778, 0.317978, -0.359026, -0.302778, 0.317978
0.171306, 0.60606, -0.403634, -0.51605, 0.557606, -0.403634, -0.51605, 0.557606
0.3212, 0.60606, -0.18059, -0.249464, 0.19816, -0.18059, -0.249464, 0.19816
0.334048, 0.60606, -0.225198, -0.249464, 0.317978, -0.225198, -0.249464, 0.317978
0.218416, 0.60606, -0.359026, -0.19615, 0.19816, -0.359026, -0.19615, 0.19816
0.30621, 0.60606, -0.359026, -0.249464, 0.258066, -0.359026, -0.249464, 0.258066
0.173448, 0.60606, -0.403634, -0.249464, 0.317978, -0.403634, -0.249464, 0.317978
-0.010706, 0.636364, -0.634426, -0.208486, 0.42096, -0.634426, -0.208486, 0.42096
0.152034, 0.60606, -0.403634, -0.249464, 0.19816, -0.403634, -0.249464, 0.19816
0.254818, 0.60606, -0.492856, -0.249464, 0.317978, -0.492856, -0.249464, 0.317978
0.156316, 0.636364, -0.32474, -0.314238, 0.42096, -0.32474, -0.314238, 0.42096
0.32334, 0.545454, -0.293246, -0.279286, 0.350464, -0.293246, -0.279286, 0.350464
0.021414, 0.69697, -0.344884, -0.752724, 0.563452, -0.344884, -0.752724, 0.563452
0.085654, 0.60606, -0.314418, -0.3561, 0.437788, -0.314418, -0.3561, 0.437788
0.04925, 0.60606, -0.314418, -0.409414, 0.317978, -0.314418, -0.409414, 0.317978
0.310492, 0.60606, -0.18059, -0.249464, 0.078342, -0.18059, -0.249464, 0.078342
0.218416, 0.60606, -0.269806, -0.302778, 0.19816, -0.269806, -0.302778, 0.19816
0.331906, 0.60606, -0.314418, -0.302778, 0.19816, -0.314418, -0.302778, 0.19816
0.218416, 0.60606, -0.269806, -0.3561, 0.19816, -0.269806, -0.3561, 0.19816
0.383298, 0.636364, -0.147774, -0.155612, 0.183308, -0.147774, -0.155612, 0.183308
0.22484, 0.575758, -0.348904, -0.291134, 0.213264, -0.348904, -0.291134, 0.213264
0.216274, 0.545454, -0.56544, -0.496164, 0.594162, -0.56544, -0.496164, 0.594162
0.11135, 0.575758, -0.393892, -0.613722, 0.636138, -0.393892, -0.613722, 0.636138
0.203426, 0.60606, -0.403634, -0.249464, 0.258066, -0.403634, -0.249464, 0.258066
0.169164, 0.60606, -0.359026, -0.249464, 0.258066, -0.359026, -0.249464, 0.258066
0.453962, 0.60606, -0.135976, -0.19615, 0.258066, -0.135976, -0.19615, 0.258066
0.205568, 0.666666, -0.46653, -0.377948, 0.6401, -0.46653, -0.377948, 0.6401
0.08137, 0.575758, -0.528846, -0.559952, 0.57573, -0.528846, -0.559952, 0.57573
0.220556, 0.727272, -0.311538, -0.65708, 0.546012, -0.311538, -0.65708, 0.546012
0.528908, -0.757576, -0.421482, -0.494718, 0.509678, -0.421482, -0.494718, 0.509678
0.479658, -0.727272, -0.647814, -0.510432, 0.671114, -0.647814, -0.510432, 0.671114
0.385438, -0.727272, -1, -0.257884, 0.481936, -1, -0.257884, 0.481936
0.441114, -0.727272, -0.929563, -0.1737, 0.387344, -0.929563, -0.1737, 0.387344
0.471092, -0.727272, -0.647814, -0.678802, 0.481936, -0.647814, -0.678802, 0.481936
0.53319, -0.787878, -0.40605, -0.305664, 0.44103, -0.40605, -0.305664, 0.44103
0.396146, -0.727272, -0.859126, -0.510432, 0.860298, -0.859126, -0.510432, 0.860298
0.413276, -0.69697, -0.868274, -0.442652, 0.641632, -0.868274, -0.442652, 0.641632
0.383298, -0.69697, -0.798752, -0.27647, 0.454906, -0.798752, -0.27647, 0.454906
0.728052, -0.848485, 0.667, 0.532512, -0.700458, 0.667, 0.532512, -0.700458
0.475374, -0.727272, -0.366072, -0.342068, 0.481936, -0.366072, -0.342068, 0.481936
0.53319, -0.727272, -0.577378, -0.594616, 0.95489, -0.577378, -0.594616, 0.95489
0.428266, -0.757576, -0.56423, -0.58003, 0.893094, -0.56423, -0.58003, 0.893094
0.61242, -0.727272, -0.366072, -0.510432, 0.765706, -0.366072, -0.510432, 0.765706
0.680942, -0.757576, -0.421482, -0.238798, 0.605536, -0.421482, -0.238798, 0.605536
0.43469, -0.727272, -0.506946, -0.342068, 0.481936, -0.506946, -0.342068, 0.481936
0.520342, -0.69697, -0.451144, -0.691924, 0.641632, -0.451144, -0.691924, 0.641632
0.43683, -0.727272, -0.506946, -0.342068, 0.481936, -0.506946, -0.342068, 0.481936
0.48394, -0.727272, -0.506946, -0.342068, 0.387344, -0.506946, -0.342068, 0.387344
0.537474, -0.727272, -0.225198, -0.1737, 0.103568, -0.225198, -0.1737, 0.103568
0.479658, -0.727272, -0.366072, -0.342068, 0.19816, -0.366072, -0.342068, 0.19816
0.522484, -0.727272, -0.366072, -0.510432, 0.292752, -0.366072, -0.510432, 0.292752
0.511778, -0.727272, -0.295634, -0.257884, 0.103568, -0.295634, -0.257884, 0.103568
0.618844, -0.727272, -0.295634, -0.257884, 0.103568, -0.295634, -0.257884, 0.103568
0.556746, -0.727272, -0.295634, -0.257884, 0.103568, -0.295634, -0.257884, 0.103568
0.59529, -0.727272, -0.295634, -0.257884, 0.103568, -0.295634, -0.257884, 0.103568
0.608138, -0.727272, -0.295634, -0.257884, 0.103568, -0.295634, -0.257884, 0.103568
0.584582, -0.787878, -0.40605, -0.132746, 0.44103, -0.40605, -0.132746, 0.44103
0.72591, -0.757576, -0.207356, 0.18773, 0.22212, -0.207356, 0.18773, 0.22212
0.715204, -0.787878, -0.261368, 0.126636, 0.149584, -0.261368, 0.126636, 0.149584
0.546038, -0.757576, -0.63561, -0.06819, 0.701386, -0.63561, -0.06819, 0.701386
0.610278, -0.818182, -0.610188, -0.111428, 0.3705, -0.610188, -0.111428, 0.3705
0.518202, -0.787878, -0.478386, -0.39212, 0.538176, -0.478386, -0.39212, 0.538176
0.411134, -0.69697, -0.729232, -0.110288, 0.26818, -0.729232, -0.110288, 0.26818
0.486082, -0.69697, -0.590188, -0.110288, 0.26818, -0.590188, -0.110288, 0.26818
0.650964, -0.727272, -0.295634, 0.078856, -0.085616, -0.295634, 0.078856, -0.085616
0.543898, -0.727272, -0.577378, -0.1737, 0.387344, -0.577378, -0.1737, 0.387344
0.638116, -0.69697, -0.24258, -0.110288, 0.26818, -0.24258, -0.110288, 0.26818
0.659528, -0.69697, -0.173058, -0.027198, -0.011908, -0.173058, -0.027198, -0.011908
0.46895, -0.69697, -0.451144, -0.27647, 0.174818, -0.451144, -0.27647, 0.174818
0.520342, -0.757576, -0.492856, -0.409414, 0.317978, -0.492856, -0.409414, 0.317978
0.366168, -0.757576, -0.492856, -0.409414, 0.317978, -0.492856, -0.409414, 0.317978
0.828694, -0.848485, 0.59265, 0.532512, -0.800306, 0.59265, 0.532512, -0.800306
0.734476, -0.848485, 0.5183, 0.265932, -0.500764, 0.5183, 0.265932, -0.500764
0.550322, -0.69697, -0.520666, -0.35956, 0.454906, -0.520666, -0.35956, 0.454906
0.415418, -0.69697, -0.729232, -0.35956, 0.548268, -0.729232, -0.35956, 0.548268
0.603854, -0.727272, -0.366072, 0.078856, 0.103568, -0.366072, 0.078856, 0.103568
0.524626, -0.727272, -0.506946, 0.078856, 0.103568, -0.506946, 0.078856, 0.103568
0.456102, -0.727272, -0.718252, -0.426254, 0.576528, -0.718252, -0.426254, 0.576528
0.539614, -0.727272, -0.506946, -0.1737, 0.292752, -0.506946, -0.1737, 0.292752
0.518202, -0.39394, -0.148282, -0.071126, 0.053554, -0.148282, -0.071126, 0.053554
0.364026, -0.363636, -0.651016, -0.743856, 0.770004, -0.651016, -0.743856, 0.770004
0.638116, -0.454546, 0.136928, -0.183604, -0.07671, 0.136928, -0.183604, -0.07671
0.471092, -0.333334, -0.240234, -0.32315, 0.25874, -0.240234, -0.32315, 0.25874
0.374732, -0.39394, -0.640528, -0.291748, 0.38408, -0.640528, -0.291748, 0.38408
0.346896, -0.39394, -0.579, -0.144672, 0.21882, -0.579, -0.144672, 0.21882
0.400428, -0.515152, -0.338064, -0.3015, 0.1332, -0.338064, -0.3015, 0.1332
0.591006, -0.363636, 0.018132, -0.162222, 0.116464, 0.018132, -0.162222, 0.116464
0.586724, -0.454546, 0.010974, 0.042208, -0.245866, 0.010974, 0.042208, -0.245866
0.582442, -0.787878, 0.534376, -0.046284, -0.239008, 0.534376, -0.046284, -0.239008
0.764454, -0.787878, 0.462032, 0.126636, -0.433302, 0.462032, 0.126636, -0.433302
0.481798, -0.454546, -0.240942, -0.10833, 0.09244, -0.240942, -0.10833, 0.09244
0.428266, -0.454546, -0.366902, -0.334142, 0.261594, -0.366902, -0.334142, 0.261594
0.421842, -0.454546, -0.744772, -0.334142, 0.346166, -0.744772, -0.334142, 0.346166
0.415418, -0.727272, -0.788688, -0.426254, 0.671114, -0.788688, -0.426254, 0.671114
0.663812, -0.727272, -0.084324, 0.16304, -0.085616, -0.084324, 0.16304, -0.085616
0.488222, -0.69697, -0.65971, -0.27647, 0.454906, -0.65971, -0.27647, 0.454906
0.492506, -0.727272, -0.647814, -0.1737, 0.19816, -0.647814, -0.1737, 0.19816
0.400428, -0.757576, -0.778358, -0.153494, 0.317978, -0.778358, -0.153494, 0.317978
0.556746, -0.69697, -0.381622, 0.055892, -0.105272, -0.381622, 0.055892, -0.105272
0.464668, -0.69697, -0.520666, 0.055892, -0.105272, -0.520666, 0.055892, -0.105272
0.346896, -0.69697, -0.520666, -0.19338, 0.174818, -0.520666, -0.19338, 0.174818
0.475374, -0.69697, -0.590188, -0.35956, 0.361542, -0.590188, -0.35956, 0.361542
0.400428, -0.69697, -0.798752, -0.525742, 0.641632, -0.798752, -0.525742, 0.641632
0.477516, -0.757576, -0.778358, 0.102426, 0.12627, -0.778358, 0.102426, 0.12627
0.56531, -0.757576, -0.350104, -0.409414, 0.605536, -0.350104, -0.409414, 0.605536
0.541756, -0.757576, -0.492856, -0.238798, 0.509678, -0.492856, -0.238798, 0.509678
0.608138, -0.757576, -0.421482, 0.18773, 0.03042, -0.421482, 0.18773, 0.03042
0.620986, -0.757576, -0.421482, 0.017122, 0.22212, -0.421482, 0.017122, 0.22212
0.38758, -0.727272, -0.577378, -0.342068, 0.387344, -0.577378, -0.342068, 0.387344
0.558886, -0.69697, -0.520666, -0.442652, 0.548268, -0.520666, -0.442652, 0.548268
0.841542, -0.848485, 0.74135, 0.621374, -0.800306, 0.74135, 0.621374, -0.800306
0.959314, -0.848485, 0.59265, 0.710234, -0.700458, 0.59265, 0.710234, -0.700458
0.430406, -0.727272, -0.436508, -0.510432, 0.481936, -0.436508, -0.510432, 0.481936
0.511778, -0.727272, -0.506946, -0.342068, 0.292752, -0.506946, -0.342068, 0.292752
0.49893, -0.727272, -0.577378, -0.342068, 0.292752, -0.577378, -0.342068, 0.292752
0.496788, -0.727272, -0.577378, -0.257884, 0.292752, -0.577378, -0.257884, 0.292752
0.477516, -0.363636, -0.468526, -0.380336, 0.606622, -0.468526, -0.380336, 0.606622
0.49893, -0.363636, -0.407692, -0.453036, 0.688316, -0.407692, -0.453036, 0.688316
0.344754, -0.30303, -0.492856, -0.19615, 0.238102, -0.492856, -0.19615, 0.238102
0.312634, -0.30303, -0.373898, -0.76486, 0.637484, -0.373898, -0.76486, 0.637484
0.35546, -0.212122, -0.527394, -0.65708, 0.565334, -0.527394, -0.65708, 0.565334
0.453962, -0.363636, -0.468526, -0.525742, 0.361542, -0.468526, -0.525742, 0.361542
0.218416, -0.363636, -0.407692, -0.525742, 0.361542, -0.407692, -0.525742, 0.361542
0.623126, -0.30303, -0.25494, 0.585832, -0.400916, -0.25494, 0.585832, -0.400916
0.43683, -0.454546, -0.618812, -0.10833, 0.261594, -0.618812, -0.10833, 0.261594
0.462526, -0.454546, -0.555836, -0.033058, 0.007862, -0.555836, -0.033058, 0.007862
0.346896, -0.454546, -0.681792, -0.183604, 0.346166, -0.681792, -0.183604, 0.346166
0.453962, -0.454546, -0.618812, -0.183604, 0.346166, -0.618812, -0.183604, 0.346166
0.40257, -0.454546, -0.555836, -0.258876, 0.346166, -0.555836, -0.258876, 0.346166
0.717344, -0.727272, 0.05655, 0.078856, -0.180208, 0.05655, 0.078856, -0.180208
0.342612, -0.727272, -0.577378, -0.426254, 0.481936, -0.577378, -0.426254, 0.481936
0.479658, -0.666666, -0.534032, -0.212554, 0.428572, -0.534032, -0.212554, 0.428572
0.593148, -0.727272, -0.295634, -0.257884, 0.387344, -0.295634, -0.257884, 0.387344
0.524626, -0.69697, -0.65971, -0.27647, 0.361542, -0.65971, -0.27647, 0.361542
0.46681, -0.727272, -0.506946, -0.510432, 0.576528, -0.506946, -0.510432, 0.576528
0.569594, -0.69697, -0.520666, -0.027198, 0.361542, -0.520666, -0.027198, 0.361542
0.460386, -0.727272, -0.506946, -0.426254, 0.671114, -0.506946, -0.426254, 0.671114
0.492506, -0.727272, -0.436508, -0.089514, 0.387344, -0.436508, -0.089514, 0.387344
0.430406, -0.69697, -0.65971, -0.691924, 0.92172, -0.65971, -0.691924, 0.92172
0.51606, -0.757576, -0.421482, -0.06819, 0.22212, -0.421482, -0.06819, 0.22212
0.372592, -0.727272, -0.577378, -0.1737, 0.292752, -0.577378, -0.1737, 0.292752
0.556746, -0.757576, -0.492856, -0.494718, 0.509678, -0.492856, -0.494718, 0.509678
0.571734, -0.69697, -0.24258, -0.442652, 0.361542, -0.24258, -0.442652, 0.361542
0.509636, -0.69697, -0.590188, -0.525742, 0.734994, -0.590188, -0.525742, 0.734994
0.479658, -0.69697, -0.65971, -0.525742, 0.734994, -0.65971, -0.525742, 0.734994
0.46895, -0.69697, -0.590188, -0.775014, 0.92172, -0.590188, -0.775014, 0.92172
0.691648, -0.69697, -0.173058, -0.35956, 0.454906, -0.173058, -0.35956, 0.454906
0.751606, -0.848485, -0.076496, 0.08821, 0.298006, -0.076496, 0.08821, 0.298006
0.494646, -0.757576, -0.207356, -0.750638, 0.509678, -0.207356, -0.750638, 0.509678
0.408994, -0.757576, -0.27873, -0.665334, 0.413828, -0.27873, -0.665334, 0.413828
0.511778, -0.757576, -0.207356, -0.58003, 0.317978, -0.207356, -0.58003, 0.317978
0.543898, -0.757576, -0.207356, -0.750638, 0.509678, -0.207356, -0.750638, 0.509678
0.543898, -0.757576, -0.207356, -0.750638, 0.509678, -0.207356, -0.750638, 0.509678
0.614562, -0.757576, -0.207356, -0.750638, 0.509678, -0.207356, -0.750638, 0.509678
0.460386, -0.757576, -0.207356, -0.750638, 0.509678, -0.207356, -0.750638, 0.509678
0.27409, -0.454546, -0.618812, -0.409414, 0.599892, -0.618812, -0.409414, 0.599892
0.488222, -0.515152, -0.402564, 0.083922, -0.126644, -0.402564, 0.083922, -0.126644
0.642398, -0.30303, -0.314418, 0.514738, -0.241164, -0.314418, 0.514738, -0.241164
0.657388, -0.363636, -0.28603, 0.564828, -0.291996, -0.28603, 0.564828, -0.291996
0.539614, -0.69697, -0.590188, 0.138984, 0.174818, -0.590188, 0.138984, 0.174818
0.438972, -0.727272, -0.436508, -0.1737, 0.103568, -0.436508, -0.1737, 0.103568
0.438972, -0.727272, -0.506946, -0.257884, 0.19816, -0.506946, -0.257884, 0.19816
-0.214132, 1, -0.597506, -0.775014, 0.833274, -0.597506, -0.775014, 0.833274
0.11135, 0.69697, -0.518968, -0.700702, 0.563452, -0.518968, -0.700702, 0.563452
-0.023554, 0.69697, -0.518968, -0.80474, 0.621898, -0.518968, -0.80474, 0.621898
0.08137, 0.575758, -0.348904, -0.291134, 0.213264, -0.348904, -0.291134, 0.213264
0.618844, 0.545454, 0.115046, 0.479798, -0.50246, 0.115046, 0.479798, -0.50246
0.203426, 0.575758, -0.168968, -0.344896, 0.09244, -0.168968, -0.344896, 0.09244
0.391862, 0.636364, -0.192018, -0.261364, 0.12389, -0.192018, -0.261364, 0.12389
0.340472, 0.666666, -0.20326, -0.273066, 0.109772, -0.20326, -0.273066, 0.109772
0.261242, 0.69697, -0.257842, 0.131556, 0.03743, -0.257842, 0.131556, 0.03743
0.167024, 0.60606, -0.403634, -0.569364, 0.437788, -0.403634, -0.569364, 0.437788
-0.12848, 0.575758, -0.483858, -0.828777, 0.57573, -0.483858, -0.828777, 0.57573
-0.010706, 0.636364, -0.413222, -0.737248, 0.361542, -0.413222, -0.737248, 0.361542
0.203426, 0.60606, -0.269806, -0.19615, 0.377884, -0.269806, -0.19615, 0.377884
0.100642, 0.666666, -0.42265, -0.79749, 0.522252, -0.42265, -0.79749, 0.522252
0.222698, 0.60606, -0.403634, -0.569364, 0.258066, -0.403634, -0.569364, 0.258066
0.19486, 0.60606, -0.403634, -0.462728, 0.19816, -0.403634, -0.462728, 0.19816
0.12848, 0.515152, -0.465406, -0.704708, 0.612904, -0.465406, -0.704708, 0.612904
-0.019272, 0.484848, -0.455936, -0.420444, 0.38408, -0.455936, -0.420444, 0.38408
0.349036, 0.484848, -0.40979, -0.420444, 0.38408, -0.40979, -0.420444, 0.38408
0.205568, 0.484848, -0.455936, -0.365288, 0.322104, -0.455936, -0.365288, 0.322104
0.216274, 0.515152, -0.236638, -0.212554, -0.124422, -0.236638, -0.212554, -0.124422
0.361884, 0.515152, -0.236638, -0.15787, -0.124422, -0.236638, -0.15787, -0.124422
0.149892, 0.848484, -0.225198, -0.23947, 0.25432, -0.225198, -0.23947, 0.25432
0.074946, 0.515152, -0.373898, -0.267238, -0.001534, -0.373898, -0.267238, -0.001534
0.233404, 0.515152, -0.14513, -0.15787, -0.001534, -0.14513, -0.15787, -0.001534
0.349036, 0.484848, -0.271348, -0.144672, 0.074216, -0.271348, -0.144672, 0.074216
0.286938, 0.454546, -0.306656, -0.24251, 0.213788, -0.306656, -0.24251, 0.213788
0.625268, 0.121212, 0.289532, -0.39711, 0.129038, 0.289532, -0.39711, 0.129038
0.250536, 0.363636, -0.511972, -0.146642, 0.326532, -0.511972, -0.146642, 0.326532
0.293362, 0.424242, -0.295634, -0.229822, 0.22969, -0.295634, -0.229822, 0.22969
0.149892, 0.69697, -0.56249, -0.024492, -0.079462, -0.56249, -0.024492, -0.079462
0.169164, 0.333334, -0.40605, -0.248024, 0.279114, -0.40605, -0.248024, 0.279114
0.299786, 0.818182, -0.425416, -0.177678, 0.438738, -0.425416, -0.177678, 0.438738
0.143468, 0.60606, -0.403634, -0.782628, 0.557606, -0.403634, -0.782628, 0.557606
0.4197, 0.60606, -0.225198, -0.302778, 0.258066, -0.225198, -0.302778, 0.258066
0.46895, 0.60606, 0.08707, -0.142828, 0.018436, 0.08707, -0.142828, 0.018436
0.265524, 0.636364, -0.280502, -0.314238, 0.242716, -0.280502, -0.314238, 0.242716
0.214132, 0.60606, -0.18059, -0.249464, 0.19816, -0.18059, -0.249464, 0.19816
0.299786, 0.60606, -0.269806, -0.089514, 0.19816, -0.269806, -0.089514, 0.19816
0.359744, 0.575758, -0.348904, -0.183604, 0.213264, -0.348904, -0.183604, 0.213264
0.22484, 0.575758, -0.303922, -0.237366, 0.273672, -0.303922, -0.237366, 0.273672
0.278372, 0.575758, -0.348904, -0.237366, 0.273672, -0.348904, -0.237366, 0.273672
0.171306, 0.575758, -0.348904, -0.237366, 0.273672, -0.348904, -0.237366, 0.273672
0.334048, 0.636364, -0.280502, -0.155612, 0.183308, -0.280502, -0.155612, 0.183308
0.33833, 0.545454, -0.383978, -0.279286, 0.289546, -0.383978, -0.279286, 0.289546
0.066382, 0.545454, -0.383978, -0.387724, 0.472318, -0.383978, -0.387724, 0.472318
0.280514, 0.545454, -0.33861, -0.279286, 0.289546, -0.33861, -0.279286, 0.289546
0.32334, 0.545454, -0.247878, -0.387724, 0.22862, -0.247878, -0.387724, 0.22862
0.147752, 0.575758, -0.348904, -0.398658, 0.454906, -0.348904, -0.398658, 0.454906
0.239828, 0.575758, -0.438874, -0.559952, 0.636138, -0.438874, -0.559952, 0.636138
0.094218, 0.575758, -0.393892, -0.559952, 0.515322, -0.393892, -0.559952, 0.515322
0.297644, 0.545454, -0.33861, -0.333508, 0.350464, -0.33861, -0.333508, 0.350464
0.085654, 0.666666, -0.51041, -0.692602, 0.816884, -0.51041, -0.692602, 0.816884
0.310492, 0.545454, -0.293246, -0.387724, 0.41139, -0.293246, -0.387724, 0.41139
0.312634, 0.545454, -0.157148, -0.441948, 0.22862, -0.157148, -0.441948, 0.22862
0.413276, 0.575758, -0.348904, -0.344896, 0.334088, -0.348904, -0.344896, 0.334088
0.265524, 0.545454, -0.383978, -0.496164, 0.533236, -0.383978, -0.496164, 0.533236
0.06424, 0.575758, -0.303922, -0.613722, 0.454906, -0.303922, -0.613722, 0.454906
0.376874, 0.60606, -0.269806, -0.302778, 0.317978, -0.269806, -0.302778, 0.317978
0.12848, 0.60606, -0.537464, -0.3561, 0.497702, -0.537464, -0.3561, 0.497702
0.222698, 0.636364, -0.413222, -0.208486, 0.302134, -0.413222, -0.208486, 0.302134
0.216274, 0.636364, -0.45746, -0.155612, 0.302134, -0.45746, -0.155612, 0.302134
0.379014, 0.60606, -0.314418, -0.089514, 0.138254, -0.314418, -0.089514, 0.138254
0.396146, 0.60606, -0.359026, -0.19615, 0.258066, -0.359026, -0.19615, 0.258066
0.28908, 0.636364, -0.501704, 0.055892, 0.005064, -0.501704, 0.055892, 0.005064
0.316916, 0.60606, -0.403634, -0.19615, 0.377884, -0.403634, -0.19615, 0.377884
0.171306, 0.575758, -0.438874, -0.344896, 0.394496, -0.438874, -0.344896, 0.394496
0.379014, 0.60606, -0.359026, -0.19615, 0.258066, -0.359026, -0.19615, 0.258066
0.43469, 0.60606, -0.225198, -0.19615, 0.19816, -0.225198, -0.19615, 0.19816
0.239828, 0.60606, -0.403634, -0.302778, 0.317978, -0.403634, -0.302778, 0.317978
0.134904, 0.60606, -0.448248, -0.249464, 0.317978, -0.448248, -0.249464, 0.317978
0.250536, 0.60606, -0.403634, -0.249464, 0.317978, -0.403634, -0.249464, 0.317978
0.214132, 0.60606, -0.269806, -0.19615, 0.19816, -0.269806, -0.19615, 0.19816
0.282656, 0.60606, -0.359026, -0.409414, 0.437788, -0.359026, -0.409414, 0.437788
0.027838, 0.60606, -0.448248, -0.462728, 0.497702, -0.448248, -0.462728, 0.497702
