0.0667,0.0812,0.0823
0.0625,0.0769,0.0823
0.0583,0.0726,0.0823
0.0542,0.0684,0.0782
0.0583,0.0726,0.0741
0.0667,0.0812,0.0823
0.0750,0.0897,0.0947
0.0583,0.0726,0.0864
0.0500,0.0641,0.0782
0.0625,0.0641,0.0864
0.0458,0.0641,0.0823
0.0458,0.0684,0.0905
0.0417,0.0641,0.0905
0.0417,0.0598,0.0864
0.0542,0.0684,0.0782
0.0500,0.0641,0.0782
0.0417,0.0556,0.0700
0.0417,0.0513,0.0741
0.0583,0.0684,0.0905
0.0625,0.0726,0.0947
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0417,0.0641,0.0823
0.0375,0.0726,0.0823
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0375,0.0684,0.0823
0.0375,0.0641,0.0864
0.0417,0.0684,0.0947
0.0333,0.0598,0.0864
0.0333,0.0641,0.0823
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0500,0.0812,0.0947
0.0458,0.0769,0.0905
0.0375,0.0684,0.0823
0.0333,0.0641,0.0782
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0333,0.0641,0.0782
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0417,0.0641,0.0823
0.0500,0.0556,0.0782
0.0542,0.0641,0.0905
0.0500,0.0556,0.0864
0.0417,0.0513,0.0823
0.0500,0.0556,0.0905
0.0458,0.0556,0.0864
0.0458,0.0556,0.0864
0.0458,0.0556,0.0782
0.0375,0.0470,0.0700
0.0375,0.0470,0.0741
0.0333,0.0427,0.0741
0.0375,0.0470,0.0782
0.0292,0.0385,0.0700
0.0292,0.0385,0.0700
0.0333,0.0427,0.0741
0.0375,0.0470,0.0782
0.0250,0.0342,0.0658
0.0333,0.0427,0.0741
0.0333,0.0427,0.0741
0.0417,0.0513,0.0823
0.0333,0.0427,0.0741
0.0375,0.0470,0.0782
0.0458,0.0556,0.0864
0.0333,0.0427,0.0741
0.0333,0.0427,0.0700
0.0375,0.0470,0.0658
0.0375,0.0470,0.0700
0.0417,0.0513,0.0741
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0417,0.0513,0.0741
0.0375,0.0470,0.0700
0.0333,0.0427,0.0658
0.0375,0.0470,0.0700
0.0417,0.0513,0.0741
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0375,0.0470,0.0700
0.0458,0.0556,0.0782
0.0375,0.0470,0.0700
0.0417,0.0470,0.0700
0.0417,0.0470,0.0700
0.0458,0.0513,0.0741
0.0458,0.0513,0.0658
0.0500,0.0556,0.0700
0.0417,0.0470,0.0617
0.0375,0.0427,0.0576
0.0333,0.0385,0.0535
0.0333,0.0470,0.0494
0.0333,0.0470,0.0494
0.0458,0.0556,0.0617
0.0458,0.0513,0.0576
0.0375,0.0427,0.0494
0.0375,0.0470,0.0412
0.0375,0.0385,0.0494
0.0042,0.0299,0.0370
0.0000,0.0299,0.0370
0.0250,0.0299,0.0453
0.0417,0.0556,0.0453
0.0458,0.0513,0.0453
0.0500,0.0513,0.0329
0.0833,0.1026,0.0741
0.0833,0.1111,0.0988
0.0917,0.1111,0.0947
0.0833,0.1068,0.0905
0.1000,0.1068,0.0947
0.1000,0.1068,0.0988
0.0792,0.1154,0.0988
0.1000,0.1282,0.1235
0.1083,0.1368,0.1317
0.1167,0.1453,0.1358
0.1250,0.1496,0.1440
0.1292,0.1538,0.1605
0.1167,0.1410,0.1399
0.1250,0.1325,0.1358
0.1250,0.1282,0.1276
0.1292,0.1325,0.1276
0.1167,0.1239,0.1193
0.1042,0.1111,0.1235
0.1083,0.1154,0.1276
0.1000,0.1026,0.1111
0.1042,0.1068,0.1070
0.1042,0.1068,0.1029
0.1000,0.1026,0.0988
0.0958,0.0983,0.0947
0.0917,0.0983,0.0905
0.0792,0.0897,0.0823
0.0958,0.1068,0.0988
0.0750,0.0897,0.0988
0.0667,0.0812,0.0823
0.0750,0.0855,0.0782
0.0792,0.0897,0.0741
0.0833,0.0940,0.0823
0.0875,0.0983,0.0864
0.0833,0.0940,0.0823
0.0750,0.0855,0.0741
0.0750,0.0855,0.0741
0.0750,0.0855,0.0741
0.0792,0.1068,0.1029
0.0750,0.0983,0.0947
0.0750,0.0983,0.0988
0.0708,0.0940,0.0947
0.0708,0.0940,0.0947
0.0750,0.0897,0.0905
0.0833,0.0940,0.0947
0.0792,0.0940,0.0947
0.0833,0.0940,0.0947
0.0833,0.0983,0.0988
0.0792,0.0940,0.0947
0.0792,0.0940,0.0947
0.0792,0.0940,0.0947
0.0750,0.0897,0.0905
0.0750,0.0897,0.0905
0.0708,0.0983,0.0947
0.0708,0.0983,0.0947
0.0625,0.0940,0.0905
0.0667,0.0940,0.0905
0.0792,0.0940,0.0947
0.0792,0.0940,0.0947
0.0833,0.0983,0.0988
0.0875,0.1026,0.1029
0.0833,0.0983,0.0988
0.0833,0.0983,0.0988
0.0792,0.0940,0.0947
0.0833,0.1026,0.0905
0.0875,0.1068,0.0947
0.0875,0.1026,0.1029
0.0875,0.1026,0.1029
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0917,0.1068,0.1029
0.0958,0.1111,0.1111
0.0917,0.1068,0.1070
0.0917,0.1068,0.1029
0.0917,0.1068,0.0988
0.0917,0.1111,0.1029
0.0833,0.1111,0.0988
0.0792,0.1068,0.0947
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0917,0.1068,0.0988
0.0833,0.0983,0.0905
0.0917,0.1068,0.0988
0.0917,0.1068,0.0988
0.0833,0.0983,0.0905
0.0917,0.1068,0.0988
0.0917,0.1068,0.0988
0.0958,0.1111,0.1029
0.0917,0.1068,0.0988
0.0917,0.1068,0.0988
0.0958,0.1111,0.1070
0.0958,0.1111,0.1111
0.1000,0.1154,0.1111
0.0958,0.1111,0.1029
0.0917,0.1068,0.0988
0.0875,0.1111,0.0988
0.0875,0.1111,0.0988
0.1000,0.1111,0.1029
0.0958,0.1068,0.0947
0.0917,0.1026,0.0988
0.0917,0.0983,0.1029
0.0958,0.1026,0.1029
0.0917,0.0983,0.0988
0.0917,0.0983,0.1029
0.0917,0.0983,0.1029
0.0917,0.0983,0.1029
0.0917,0.0983,0.1029
0.0917,0.0940,0.0988
0.0917,0.0983,0.1029
0.0875,0.0897,0.0988
0.0792,0.0897,0.0947
0.0667,0.0855,0.0864
0.0583,0.0726,0.0782
0.0625,0.0726,0.0864
0.0583,0.0726,0.0905
0.0542,0.0684,0.0741
0.0667,0.0812,0.0741
0.0750,0.0897,0.0864
0.0750,0.0897,0.0905
0.0708,0.0855,0.0864
0.0667,0.0812,0.0864
0.0583,0.0726,0.0823
0.0417,0.0556,0.0658
0.0375,0.0641,0.0782
0.0417,0.0641,0.0823
0.0458,0.0598,0.0864
0.0500,0.0556,0.0905
0.0542,0.0598,0.0947
0.0500,0.0598,0.0864
0.0458,0.0556,0.0823
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0542,0.0641,0.0864
0.0542,0.0641,0.0864
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0542,0.0641,0.0864
0.0417,0.0513,0.0741
0.0500,0.0598,0.0823
0.0417,0.0641,0.0823
0.0333,0.0684,0.0823
0.0375,0.0684,0.0823
0.0292,0.0598,0.0741
0.0333,0.0641,0.0782
0.0375,0.0684,0.0864
0.0375,0.0641,0.0905
0.0375,0.0641,0.0864
0.0333,0.0641,0.0782
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0458,0.0769,0.0905
0.0458,0.0769,0.0905
0.0458,0.0769,0.0905
0.0417,0.0726,0.0864
0.0375,0.0684,0.0823
0.0333,0.0641,0.0782
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0542,0.0726,0.0905
0.0625,0.0684,0.0905
0.0583,0.0684,0.0905
0.0542,0.0641,0.0947
0.0542,0.0641,0.0947
0.0500,0.0598,0.0947
0.0458,0.0556,0.0864
0.0417,0.0513,0.0782
0.0458,0.0556,0.0782
0.0500,0.0598,0.0782
0.0458,0.0556,0.0823
0.0458,0.0556,0.0864
0.0458,0.0556,0.0864
0.0375,0.0470,0.0782
0.0333,0.0427,0.0741
0.0458,0.0556,0.0864
0.0458,0.0556,0.0864
0.0292,0.0385,0.0700
0.0375,0.0470,0.0782
0.0375,0.0470,0.0782
0.0417,0.0513,0.0823
0.0417,0.0513,0.0823
0.0375,0.0470,0.0782
0.0417,0.0513,0.0823
0.0375,0.0470,0.0782
0.0417,0.0513,0.0782
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0417,0.0513,0.0741
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0375,0.0470,0.0700
0.0417,0.0513,0.0741
0.0417,0.0513,0.0741
0.0417,0.0513,0.0741
0.0417,0.0513,0.0741
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0417,0.0513,0.0741
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0417,0.0513,0.0741
0.0417,0.0470,0.0700
0.0417,0.0470,0.0658
0.0458,0.0513,0.0658
0.0458,0.0513,0.0658
0.0458,0.0513,0.0658
0.0500,0.0556,0.0700
0.0500,0.0556,0.0700
0.0458,0.0598,0.0617
0.0458,0.0598,0.0617
0.0500,0.0598,0.0617
0.0500,0.0556,0.0617
0.0500,0.0556,0.0617
0.0500,0.0598,0.0535
0.0458,0.0513,0.0617
0.0375,0.0470,0.0617
0.0375,0.0470,0.0576
0.0375,0.0427,0.0576
0.0458,0.0513,0.0412
0.0333,0.0470,0.0329
0.0250,0.0427,0.0329
0.0208,0.0385,0.0329
0.0208,0.0342,0.0247
0.0208,0.0385,0.0247
0.0292,0.0470,0.0329
0.0292,0.0427,0.0288
0.0208,0.0385,0.0247
0.0292,0.0470,0.0329
0.0375,0.0513,0.0453
0.0292,0.0427,0.0370
0.0292,0.0385,0.0329
0.0333,0.0385,0.0329
0.0458,0.0470,0.0535
0.0833,0.0855,0.0947
0.1042,0.1068,0.1111
0.0917,0.1026,0.1029
0.0917,0.1068,0.0988
0.0958,0.1068,0.1029
0.1042,0.1111,0.1111
0.1042,0.1111,0.1111
0.1000,0.1111,0.1111
0.1083,0.1197,0.1152
0.1083,0.1239,0.1111
0.1083,0.1197,0.1111
0.1125,0.1239,0.1152
0.1167,0.1282,0.1235
0.1292,0.1410,0.1317
0.1250,0.1368,0.1276
0.1167,0.1239,0.1235
0.1167,0.1239,0.1152
0.1042,0.1154,0.1029
0.0917,0.1026,0.0905
0.0917,0.1026,0.0905
0.0917,0.1026,0.0905
0.0917,0.1026,0.0905
0.0875,0.0983,0.0864
0.0833,0.0940,0.0823
0.0875,0.0983,0.0864
0.0708,0.0940,0.0947
0.0792,0.1026,0.0988
0.0750,0.1026,0.0988
0.0750,0.0983,0.0947
0.0667,0.0940,0.0905
0.0708,0.0897,0.0905
0.0750,0.0940,0.0947
0.0750,0.0983,0.0947
0.0708,0.0983,0.0947
0.0833,0.1068,0.1029
0.0792,0.0940,0.0947
0.0833,0.0983,0.0988
0.0833,0.0983,0.0988
0.0792,0.0940,0.0947
0.0750,0.0897,0.0905
0.0625,0.0897,0.0864
0.0625,0.0897,0.0864
0.0625,0.0897,0.0864
0.0708,0.0940,0.0905
0.0792,0.0983,0.0988
0.0792,0.0940,0.0947
0.0792,0.0940,0.0947
0.0833,0.0983,0.0988
0.0875,0.1026,0.0947
0.0833,0.0983,0.0947
0.0833,0.0983,0.0988
0.0833,0.0983,0.0947
0.0875,0.1026,0.0988
0.0833,0.0983,0.0988
0.0875,0.1026,0.1029
0.0875,0.1026,0.0988
0.0917,0.1068,0.1029
0.0917,0.1068,0.1029
0.0875,0.1026,0.0988
0.0833,0.0983,0.0947
0.0875,0.1026,0.0947
0.0917,0.1068,0.0988
0.0875,0.1068,0.0988
0.0917,0.1111,0.1029
0.0875,0.1111,0.0988
0.0875,0.1026,0.0947
0.0875,0.0983,0.0905
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0917,0.1068,0.0988
0.0917,0.1068,0.0988
0.0958,0.1111,0.1029
0.0833,0.0983,0.0905
0.0958,0.1111,0.1029
0.0917,0.1068,0.0988
0.0833,0.0983,0.0905
0.0917,0.1068,0.1029
0.0958,0.1111,0.1111
0.0917,0.1068,0.1070
0.0958,0.1111,0.1070
0.0958,0.1111,0.1070
0.0958,0.1154,0.1070
0.0917,0.1111,0.1029
0.0958,0.1068,0.1029
0.0958,0.1111,0.1070
0.0917,0.1068,0.1029
0.0917,0.1026,0.1070
0.0917,0.0983,0.1029
0.0917,0.0983,0.1029
0.0917,0.0983,0.0988
0.0917,0.1026,0.0988
0.0917,0.1026,0.1029
0.0875,0.0940,0.0988
0.0875,0.0940,0.0988
0.0875,0.0983,0.1029
0.0833,0.0940,0.0947
0.0667,0.0812,0.0864
0.0625,0.0812,0.0905
0.0583,0.0726,0.0864
0.0542,0.0641,0.0823
0.0542,0.0684,0.0864
0.0625,0.0769,0.0864
0.0792,0.0940,0.0947
0.0792,0.0940,0.0947
0.0708,0.0855,0.0905
0.0625,0.0769,0.0823
0.0667,0.0769,0.0905
0.0542,0.0684,0.0823
0.0375,0.0598,0.0741
0.0375,0.0641,0.0864
0.0458,0.0641,0.0864
0.0458,0.0556,0.0864
0.0500,0.0556,0.0905
0.0500,0.0556,0.0864
0.0417,0.0513,0.0864
0.0500,0.0598,0.0905
0.0542,0.0641,0.0905
0.0542,0.0641,0.0905
0.0542,0.0641,0.0905
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0375,0.0598,0.0782
0.0417,0.0684,0.0864
0.0417,0.0726,0.0864
0.0333,0.0641,0.0782
0.0375,0.0684,0.0823
0.0417,0.0684,0.0905
0.0375,0.0641,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0375,0.0684,0.0864
0.0417,0.0684,0.0864
0.0375,0.0641,0.0823
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0458,0.0726,0.0864
0.0542,0.0769,0.0947
0.0500,0.0726,0.0905
0.0333,0.0769,0.0905
0.0333,0.0769,0.0905
0.0458,0.0726,0.0947
0.0500,0.0598,0.0864
0.0333,0.0556,0.0782
0.0500,0.0598,0.0864
0.0500,0.0598,0.0864
0.0458,0.0556,0.0823
0.0500,0.0598,0.0864
0.0500,0.0598,0.0864
0.0458,0.0556,0.0864
0.0417,0.0513,0.0823
0.0417,0.0513,0.0823
0.0417,0.0513,0.0823
0.0417,0.0513,0.0823
0.0417,0.0513,0.0782
0.0417,0.0470,0.0741
0.0333,0.0470,0.0700
0.0375,0.0513,0.0782
0.0417,0.0556,0.0782
0.0417,0.0513,0.0782
0.0458,0.0556,0.0823
0.0458,0.0556,0.0782
0.0417,0.0513,0.0741
0.0417,0.0513,0.0741
0.0417,0.0513,0.0741
0.0375,0.0470,0.0700
0.0417,0.0513,0.0741
0.0458,0.0556,0.0782
0.0417,0.0513,0.0741
0.0417,0.0513,0.0700
0.0375,0.0513,0.0658
0.0417,0.0513,0.0700
0.0458,0.0556,0.0741
0.0500,0.0598,0.0782
0.0458,0.0598,0.0741
0.0458,0.0598,0.0741
0.0500,0.0598,0.0782
0.0375,0.0513,0.0658
0.0375,0.0470,0.0658
0.0500,0.0598,0.0782
0.0500,0.0598,0.0782
0.0417,0.0556,0.0700
0.0458,0.0556,0.0741
0.0417,0.0513,0.0658
0.0458,0.0556,0.0658
0.0458,0.0556,0.0700
0.0458,0.0556,0.0700
0.0500,0.0556,0.0700
0.0500,0.0598,0.0700
0.0458,0.0556,0.0700
0.0458,0.0598,0.0700
0.0458,0.0556,0.0700
0.0458,0.0556,0.0700
0.0417,0.0598,0.0700
0.0458,0.0598,0.0617
0.0542,0.0556,0.0700
0.0500,0.0556,0.0700
0.0417,0.0513,0.0658
0.0458,0.0513,0.0658
0.0583,0.0598,0.0700
0.0458,0.0556,0.0576
0.0250,0.0427,0.0494
0.0333,0.0470,0.0453
0.0458,0.0513,0.0453
0.0333,0.0470,0.0412
0.0250,0.0385,0.0370
0.0250,0.0427,0.0412
0.0375,0.0556,0.0453
0.0458,0.0598,0.0494
0.0458,0.0556,0.0453
0.0375,0.0470,0.0370
0.0417,0.0427,0.0329
0.0208,0.0128,0.0041
0.0125,0.0000,0.0000
0.0167,0.0128,0.0082
0.0125,0.0128,0.0165
0.0292,0.0385,0.0370
0.0458,0.0556,0.0494
0.0625,0.0812,0.0700
0.0708,0.0812,0.0700
0.0667,0.0769,0.0700
0.0625,0.0726,0.0658
0.0667,0.0812,0.0741
0.0667,0.0812,0.0700
0.0708,0.0812,0.0741
0.0583,0.0726,0.0617
0.0958,0.1026,0.0947
0.1125,0.1197,0.1111
0.1083,0.1154,0.1070
0.1083,0.1111,0.1029
0.1042,0.1068,0.0947
0.1042,0.1111,0.0988
0.0958,0.1068,0.0947
0.1000,0.1111,0.0988
0.1042,0.1154,0.1029
0.0917,0.1026,0.0905
0.0958,0.1068,0.0947
0.1000,0.1111,0.0988
0.0875,0.0983,0.0864
0.0792,0.0940,0.0947
0.0833,0.0983,0.0988
0.0833,0.0983,0.0988
0.0875,0.1026,0.1029
0.0792,0.0983,0.0947
0.0667,0.0940,0.0905
0.0667,0.0983,0.0905
0.0708,0.0940,0.0947
0.0750,0.0983,0.0947
0.0750,0.0983,0.0947
0.0792,0.0940,0.0947
0.0792,0.0940,0.0947
0.0750,0.0897,0.0905
0.0792,0.0940,0.0947
0.0750,0.0897,0.0905
0.0625,0.0897,0.0864
0.0667,0.0940,0.0905
0.0792,0.1026,0.0988
0.0833,0.0940,0.0947
0.0833,0.0983,0.0988
0.0792,0.0940,0.0947
0.0750,0.0897,0.0905
0.0792,0.0940,0.0864
0.0792,0.0940,0.0823
0.0792,0.0940,0.0864
0.0833,0.0983,0.0988
0.0833,0.0983,0.0988
0.0833,0.0983,0.0988
0.0833,0.0983,0.0988
0.0917,0.1068,0.1070
0.0917,0.1068,0.1070
0.0917,0.1068,0.1070
0.0833,0.0983,0.0947
0.0875,0.1026,0.0947
0.0833,0.0983,0.0905
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0833,0.0983,0.0905
0.0875,0.1026,0.0947
0.0917,0.1068,0.0988
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0875,0.1026,0.0947
0.0917,0.1068,0.0988
0.0958,0.1111,0.1029
0.0958,0.1111,0.1029
0.0792,0.0940,0.0864
0.0958,0.1111,0.1029
0.0958,0.1111,0.1029
0.0917,0.1068,0.0947
0.0917,0.1068,0.1029
0.0958,0.1111,0.1111
0.0958,0.1111,0.1111
0.1000,0.1154,0.1152
0.0958,0.1111,0.1111
0.0917,0.1068,0.1070
0.0958,0.1111,0.1111
0.0917,0.1068,0.1070
0.0958,0.1111,0.1111
0.0917,0.1068,0.1111
0.0917,0.1026,0.1029
0.0917,0.0983,0.1029
0.0917,0.0983,0.1029
0.0917,0.1026,0.0947
0.0875,0.0983,0.0905
0.0875,0.0983,0.0947
0.0875,0.0940,0.0988
0.0875,0.0983,0.1029
0.0833,0.0983,0.0988
0.0708,0.0855,0.0864
0.0708,0.0855,0.0905
0.0583,0.0726,0.0823
0.0583,0.0726,0.0823
0.0542,0.0684,0.0782
0.0625,0.0769,0.0864
0.0708,0.0855,0.0947
0.0708,0.0855,0.0947
0.0583,0.0726,0.0823
0.0583,0.0726,0.0823
0.0542,0.0684,0.0782
0.0583,0.0726,0.0864
0.0458,0.0641,0.0823
0.0333,0.0641,0.0782
0.0458,0.0556,0.0864
0.0542,0.0598,0.0947
0.0500,0.0598,0.0905
0.0500,0.0641,0.0947
0.0417,0.0513,0.0823
0.0417,0.0513,0.0823
0.0500,0.0598,0.0905
0.0542,0.0641,0.0947
0.0458,0.0556,0.0864
0.0500,0.0598,0.0905
0.0542,0.0641,0.0864
0.0542,0.0641,0.0864
0.0542,0.0641,0.0864
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0542,0.0641,0.0864
0.0500,0.0598,0.0823
0.0458,0.0556,0.0782
0.0458,0.0641,0.0823
0.0458,0.0726,0.0864
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0333,0.0641,0.0782
0.0417,0.0726,0.0864
0.0375,0.0684,0.0823
0.0333,0.0641,0.0782
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0375,0.0726,0.0947
0.0458,0.0684,0.0947
0.0375,0.0641,0.0823
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0417,0.0726,0.0864
0.0375,0.0684,0.0823
0.0417,0.0726,0.0864
0.0458,0.0769,0.0905
0.0458,0.0769,0.0905
0.0458,0.0769,0.0905
0.0375,0.0726,0.0864
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0375,0.0684,0.0823
0.0375,0.0726,0.0823
0.0458,0.0684,0.0823
0.0458,0.0641,0.0823
0.0333,0.0556,0.0741
0.0375,0.0513,0.0782
0.0458,0.0513,0.0864
0.0458,0.0556,0.0823
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0500,0.0598,0.0905
0.0500,0.0598,0.0905
0.0500,0.0598,0.0905
0.0458,0.0556,0.0864
0.0458,0.0513,0.0823
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0375,0.0556,0.0741
0.0333,0.0556,0.0741
0.0417,0.0641,0.0782
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0417,0.0513,0.0741
0.0458,0.0556,0.0782
0.0417,0.0513,0.0741
0.0458,0.0556,0.0782
0.0458,0.0556,0.0782
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0500,0.0598,0.0823
0.0458,0.0598,0.0700
0.0500,0.0684,0.0741
0.0458,0.0598,0.0700
0.0500,0.0641,0.0741
0.0542,0.0684,0.0782
0.0500,0.0641,0.0700
0.0542,0.0684,0.0782
0.0500,0.0684,0.0741
0.0458,0.0598,0.0700
0.0500,0.0641,0.0700
0.0500,0.0641,0.0741
0.0500,0.0641,0.0700
0.0500,0.0641,0.0700
0.0542,0.0684,0.0782
0.0500,0.0641,0.0700
0.0500,0.0641,0.0741
0.0458,0.0598,0.0700
0.0500,0.0598,0.0741
0.0542,0.0598,0.0741
0.0500,0.0556,0.0700
0.0417,0.0513,0.0741
0.0417,0.0513,0.0782
0.0458,0.0556,0.0782
0.0375,0.0556,0.0782
0.0292,0.0598,0.0741
0.0458,0.0598,0.0700
0.0583,0.0598,0.0782
0.0583,0.0641,0.0782
0.0458,0.0598,0.0700
0.0458,0.0598,0.0700
0.0458,0.0513,0.0782
0.0458,0.0513,0.0782
0.0542,0.0598,0.0700
0.0583,0.0684,0.0576
0.0542,0.0641,0.0576
0.0500,0.0641,0.0576
0.0417,0.0513,0.0617
0.0375,0.0470,0.0576
0.0542,0.0641,0.0617
0.0542,0.0641,0.0576
0.0542,0.0641,0.0576
0.0458,0.0556,0.0535
0.0625,0.0684,0.0617
